5760 5760
{'x1': 125.0, 'x2': 372.0, 'y1': 1.0, 'y2': 460.0} {'x1': 119.999744, 'x2': 372.999936, 'y1': 8.99993600000002, 'y2': 485.00019199999997}
{'x1': 201.0, 'x2': 306.0, 'y1': 0.0, 'y2': 481.0} {'x1': 209.99987199999998, 'x2': 307.99974399999996, 'y1': 5.999871999999982, 'y2': 467.000064}
{'x1': 202.0, 'x2': 305.0, 'y1': 0.0, 'y2': 481.0} {'x1': 209.99987199999998, 'x2': 305.999872, 'y1': 3.9997439999999926, 'y2': 474.99980800000003}
{'x1': 202.0, 'x2': 305.0, 'y1': 0.0, 'y2': 481.0} {'x1': 208.99993599999996, 'x2': 308.99967999999996, 'y1': 2.000128000000018, 'y2': 476.0}
{'x1': 202.0, 'x2': 305.0, 'y1': 0.0, 'y2': 481.0} {'x1': 209.99987199999998, 'x2': 307.99974399999996, 'y1': 0.0, 'y2': 483.999744}
{'x1': 203.0, 'x2': 305.0, 'y1': 0.0, 'y2': 481.0} {'x1': 211.99974400000002, 'x2': 307.999744, 'y1': 7.000064000000009, 'y2': 471.000064}
{'x1': 204.0, 'x2': 305.0, 'y1': 0.0, 'y2': 480.0} {'x1': 209.99987199999998, 'x2': 307.99974399999996, 'y1': 0.999935999999991, 'y2': 473.999872}
{'x1': 204.0, 'x2': 305.0, 'y1': 0.0, 'y2': 480.0} {'x1': 210.000128, 'x2': 307.000064, 'y1': 3.999744000000021, 'y2': 480.0}
{'x1': 204.0, 'x2': 305.0, 'y1': 0.0, 'y2': 480.0} {'x1': 211.00006399999998, 'x2': 308.0, 'y1': 2.0001279999999895, 'y2': 479.00032}
{'x1': 206.0, 'x2': 306.0, 'y1': 0.0, 'y2': 480.0} {'x1': 213.999872, 'x2': 308.999936, 'y1': 3.0003200000000163, 'y2': 469.00019199999997}
{'x1': 207.0, 'x2': 306.0, 'y1': 0.0, 'y2': 480.0} {'x1': 212.00025600000004, 'x2': 310.000128, 'y1': 5.000191999999998, 'y2': 471.00006399999995}
{'x1': 207.0, 'x2': 306.0, 'y1': 0.0, 'y2': 480.0} {'x1': 211.99974400000002, 'x2': 307.999744, 'y1': 1.9998720000000105, 'y2': 478.000128}
{'x1': 207.0, 'x2': 306.0, 'y1': 0.0, 'y2': 480.0} {'x1': 212.99993600000002, 'x2': 308.0, 'y1': -0.00025600000000736145, 'y2': 478.99980800000003}
{'x1': 208.0, 'x2': 307.0, 'y1': 0.0, 'y2': 480.0} {'x1': 215.99974400000002, 'x2': 308.999936, 'y1': 5.9998720000000105, 'y2': 463.99974399999996}
{'x1': 210.0, 'x2': 308.0, 'y1': 0.0, 'y2': 480.0} {'x1': 214.00012800000002, 'x2': 312.0, 'y1': 4.9999360000000195, 'y2': 471.99974399999996}
{'x1': 210.0, 'x2': 308.0, 'y1': 0.0, 'y2': 480.0} {'x1': 213.999872, 'x2': 310.99980800000003, 'y1': 6.0001279999999895, 'y2': 477.00019199999997}
{'x1': 210.0, 'x2': 308.0, 'y1': 0.0, 'y2': 480.0} {'x1': 214.999808, 'x2': 309.999872, 'y1': 3.0000639999999805, 'y2': 480.00025600000004}
{'x1': 211.0, 'x2': 308.0, 'y1': 0.0, 'y2': 480.0} {'x1': 215.000064, 'x2': 311.000064, 'y1': 1.9998720000000105, 'y2': 465.999872}
{'x1': 212.0, 'x2': 309.0, 'y1': 0.0, 'y2': 480.0} {'x1': 215.000064, 'x2': 311.000064, 'y1': 2.999807999999973, 'y2': 472.0}
{'x1': 212.0, 'x2': 309.0, 'y1': 0.0, 'y2': 480.0} {'x1': 215.000064, 'x2': 312.999936, 'y1': 7.000064000000009, 'y2': 478.000128}
{'x1': 212.0, 'x2': 309.0, 'y1': 0.0, 'y2': 480.0} {'x1': 217.99987199999998, 'x2': 312.0, 'y1': 5.999871999999982, 'y2': 476.0}
{'x1': 214.0, 'x2': 309.0, 'y1': 0.0, 'y2': 480.0} {'x1': 217.99987199999998, 'x2': 312.0, 'y1': 5.000191999999998, 'y2': 472.99993600000005}
{'x1': 215.0, 'x2': 310.0, 'y1': 0.0, 'y2': 479.0} {'x1': 216.000256, 'x2': 313.000192, 'y1': 4.000255999999979, 'y2': 472.0}
{'x1': 215.0, 'x2': 310.0, 'y1': 0.0, 'y2': 479.0} {'x1': 216.00025599999998, 'x2': 315.000064, 'y1': 5.000191999999998, 'y2': 478.000128}
{'x1': 215.0, 'x2': 310.0, 'y1': 0.0, 'y2': 479.0} {'x1': 220.0, 'x2': 313.00019199999997, 'y1': 4.0, 'y2': 474.000128}
{'x1': 216.0, 'x2': 310.0, 'y1': 0.0, 'y2': 479.0} {'x1': 217.000192, 'x2': 314.000128, 'y1': 11.00006399999998, 'y2': 472.00025600000004}
{'x1': 216.0, 'x2': 311.0, 'y1': 0.0, 'y2': 479.0} {'x1': 218.000128, 'x2': 315.000064, 'y1': 4.0, 'y2': 470.999808}
{'x1': 216.0, 'x2': 311.0, 'y1': 0.0, 'y2': 479.0} {'x1': 217.00019199999997, 'x2': 316.0, 'y1': 8.0, 'y2': 479.000064}
{'x1': 216.0, 'x2': 311.0, 'y1': 0.0, 'y2': 479.0} {'x1': 219.00006399999998, 'x2': 314.00012799999996, 'y1': 8.0, 'y2': 475.999744}
{'x1': 215.0, 'x2': 311.0, 'y1': 0.0, 'y2': 479.0} {'x1': 219.99999999999997, 'x2': 315.00006399999995, 'y1': 15.999743999999993, 'y2': 471.99974399999996}
{'x1': 215.0, 'x2': 312.0, 'y1': 0.0, 'y2': 479.0} {'x1': 220.99993600000002, 'x2': 316.0, 'y1': 6.000128000000018, 'y2': 472.0}
{'x1': 215.0, 'x2': 312.0, 'y1': 0.0, 'y2': 479.0} {'x1': 220.00025599999998, 'x2': 316.000256, 'y1': 10.000128000000018, 'y2': 475.000064}
{'x1': 215.0, 'x2': 312.0, 'y1': 0.0, 'y2': 479.0} {'x1': 221.99987200000004, 'x2': 315.000064, 'y1': 5.000191999999998, 'y2': 476.00025600000004}
{'x1': 214.0, 'x2': 312.0, 'y1': 0.0, 'y2': 478.0} {'x1': 224.00000000000003, 'x2': 316.00025600000004, 'y1': 16.000256000000007, 'y2': 474.000128}
{'x1': 214.0, 'x2': 313.0, 'y1': 0.0, 'y2': 478.0} {'x1': 222.999808, 'x2': 317.999872, 'y1': 3.0000639999999805, 'y2': 473.00019199999997}
{'x1': 214.0, 'x2': 313.0, 'y1': 0.0, 'y2': 478.0} {'x1': 221.00019200000003, 'x2': 317.000192, 'y1': 9.000191999999998, 'y2': 474.000128}
{'x1': 214.0, 'x2': 313.0, 'y1': 0.0, 'y2': 478.0} {'x1': 222.99980800000003, 'x2': 316.0, 'y1': 0.0, 'y2': 474.999808}
{'x1': 213.0, 'x2': 314.0, 'y1': 0.0, 'y2': 478.0} {'x1': 225.99987199999998, 'x2': 316.99968, 'y1': 10.00012799999999, 'y2': 473.00019199999997}
{'x1': 212.0, 'x2': 315.0, 'y1': 0.0, 'y2': 478.0} {'x1': 224.0, 'x2': 320.0, 'y1': 0.0, 'y2': 474.999808}
{'x1': 212.0, 'x2': 315.0, 'y1': 0.0, 'y2': 478.0} {'x1': 223.999744, 'x2': 318.999808, 'y1': 11.999743999999993, 'y2': 473.999872}
{'x1': 212.0, 'x2': 315.0, 'y1': 0.0, 'y2': 478.0} {'x1': 225.999872, 'x2': 314.99980800000003, 'y1': 2.000383999999997, 'y2': 470.000128}
{'x1': 212.0, 'x2': 317.0, 'y1': 0.0, 'y2': 478.0} {'x1': 228.999936, 'x2': 318.999808, 'y1': 8.999935999999991, 'y2': 472.999936}
{'x1': 211.0, 'x2': 318.0, 'y1': 0.0, 'y2': 477.0} {'x1': 224.000256, 'x2': 321.000192, 'y1': 0.0, 'y2': 476.000256}
{'x1': 211.0, 'x2': 318.0, 'y1': 0.0, 'y2': 477.0} {'x1': 225.99987199999998, 'x2': 320.0, 'y1': 10.999808000000002, 'y2': 472.99993600000005}
{'x1': 211.0, 'x2': 318.0, 'y1': 0.0, 'y2': 477.0} {'x1': 226.00012800000002, 'x2': 319.00032, 'y1': 5.000191999999998, 'y2': 471.00006399999995}
{'x1': 211.0, 'x2': 319.0, 'y1': 0.0, 'y2': 477.0} {'x1': 227.99999999999997, 'x2': 323.00006399999995, 'y1': 10.999808000000002, 'y2': 476.99968}
{'x1': 210.0, 'x2': 320.0, 'y1': 0.0, 'y2': 477.0} {'x1': 226.000128, 'x2': 323.000064, 'y1': 0.0, 'y2': 478.000128}
{'x1': 210.0, 'x2': 320.0, 'y1': 0.0, 'y2': 477.0} {'x1': 227.00006399999998, 'x2': 322.00012799999996, 'y1': 11.000064000000009, 'y2': 468.999936}
{'x1': 210.0, 'x2': 320.0, 'y1': 0.0, 'y2': 477.0} {'x1': 226.000128, 'x2': 321.00019199999997, 'y1': 4.999935999999991, 'y2': 469.999872}
{'x1': 209.0, 'x2': 321.0, 'y1': 0.0, 'y2': 476.0} {'x1': 227.00006399999998, 'x2': 324.0, 'y1': 12.0, 'y2': 475.000064}
{'x1': 209.0, 'x2': 323.0, 'y1': 0.0, 'y2': 476.0} {'x1': 226.99980800000003, 'x2': 324.99968, 'y1': 0.0, 'y2': 472.999936}
{'x1': 209.0, 'x2': 323.0, 'y1': 0.0, 'y2': 476.0} {'x1': 225.999872, 'x2': 325.999616, 'y1': 10.00012799999999, 'y2': 471.00032}
{'x1': 209.0, 'x2': 323.0, 'y1': 0.0, 'y2': 476.0} {'x1': 228.00025600000004, 'x2': 326.000128, 'y1': 8.999935999999991, 'y2': 464.0}
{'x1': 208.0, 'x2': 324.0, 'y1': 0.0, 'y2': 476.0} {'x1': 226.99980800000003, 'x2': 328.0, 'y1': 9.99987200000001, 'y2': 475.99974399999996}
{'x1': 208.0, 'x2': 325.0, 'y1': 0.0, 'y2': 476.0} {'x1': 221.99987199999998, 'x2': 327.99974399999996, 'y1': 2.9998080000000016, 'y2': 475.99974399999996}
{'x1': 208.0, 'x2': 325.0, 'y1': 0.0, 'y2': 476.0} {'x1': 227.00032000000002, 'x2': 327.000064, 'y1': 10.00012799999999, 'y2': 473.00019199999997}
{'x1': 208.0, 'x2': 325.0, 'y1': 0.0, 'y2': 476.0} {'x1': 229.00019200000003, 'x2': 327.000064, 'y1': 10.999807999999973, 'y2': 464.0}
{'x1': 207.0, 'x2': 326.0, 'y1': 0.0, 'y2': 476.0} {'x1': 227.000064, 'x2': 329.000192, 'y1': 8.0, 'y2': 473.999872}
{'x1': 206.0, 'x2': 328.0, 'y1': 0.0, 'y2': 476.0} {'x1': 213.000192, 'x2': 332.000256, 'y1': 5.000191999999998, 'y2': 472.99993600000005}
{'x1': 206.0, 'x2': 328.0, 'y1': 0.0, 'y2': 476.0} {'x1': 226.999808, 'x2': 329.999872, 'y1': 9.999871999999982, 'y2': 472.0}
{'x1': 206.0, 'x2': 328.0, 'y1': 0.0, 'y2': 476.0} {'x1': 227.00032, 'x2': 334.000128, 'y1': 12.0, 'y2': 460.999936}
{'x1': 206.0, 'x2': 329.0, 'y1': 0.0, 'y2': 476.0} {'x1': 224.00025600000004, 'x2': 330.000128, 'y1': 9.000191999999998, 'y2': 474.000128}
{'x1': 205.0, 'x2': 331.0, 'y1': 0.0, 'y2': 477.0} {'x1': 221.00019200000003, 'x2': 333.000192, 'y1': 6.0001279999999895, 'y2': 473.999872}
{'x1': 205.0, 'x2': 331.0, 'y1': 0.0, 'y2': 477.0} {'x1': 224.999936, 'x2': 331.999744, 'y1': 11.000064000000009, 'y2': 474.000128}
{'x1': 205.0, 'x2': 331.0, 'y1': 0.0, 'y2': 477.0} {'x1': 226.00012800000002, 'x2': 335.00032, 'y1': 6.0001279999999895, 'y2': 457.999872}
{'x1': 205.0, 'x2': 333.0, 'y1': 0.0, 'y2': 477.0} {'x1': 223.999744, 'x2': 334.999808, 'y1': 9.000191999999998, 'y2': 474.000128}
{'x1': 204.0, 'x2': 335.0, 'y1': 0.0, 'y2': 477.0} {'x1': 218.00012800000002, 'x2': 338.000128, 'y1': 1.0001919999999984, 'y2': 473.00019199999997}
{'x1': 204.0, 'x2': 335.0, 'y1': 0.0, 'y2': 477.0} {'x1': 224.99968, 'x2': 333.999872, 'y1': 8.0, 'y2': 472.0}
{'x1': 204.0, 'x2': 335.0, 'y1': 0.0, 'y2': 477.0} {'x1': 224.99968, 'x2': 333.999872, 'y1': 10.000128000000018, 'y2': 459.000064}
{'x1': 204.0, 'x2': 337.0, 'y1': 0.0, 'y2': 477.0} {'x1': 222.999808, 'x2': 335.999744, 'y1': 8.0, 'y2': 475.999744}
{'x1': 203.0, 'x2': 339.0, 'y1': 0.0, 'y2': 477.0} {'x1': 220.999936, 'x2': 340.999936, 'y1': 4.0, 'y2': 476.0}
{'x1': 203.0, 'x2': 339.0, 'y1': 0.0, 'y2': 477.0} {'x1': 224.00025599999998, 'x2': 339.000064, 'y1': 7.000320000000016, 'y2': 474.000128}
{'x1': 203.0, 'x2': 339.0, 'y1': 0.0, 'y2': 477.0} {'x1': 225.99987199999998, 'x2': 337.999872, 'y1': 12.0, 'y2': 460.999936}
{'x1': 203.0, 'x2': 340.0, 'y1': 0.0, 'y2': 477.0} {'x1': 221.00019199999997, 'x2': 344.0, 'y1': 8.999935999999991, 'y2': 481.999872}
{'x1': 202.0, 'x2': 342.0, 'y1': 0.0, 'y2': 477.0} {'x1': 216.999936, 'x2': 346.999808, 'y1': 6.0001279999999895, 'y2': 477.00019199999997}
{'x1': 202.0, 'x2': 342.0, 'y1': 0.0, 'y2': 477.0} {'x1': 221.00019199999997, 'x2': 344.0, 'y1': 6.000128000000018, 'y2': 472.0}
{'x1': 202.0, 'x2': 342.0, 'y1': 0.0, 'y2': 477.0} {'x1': 222.000128, 'x2': 343.000064, 'y1': 12.000255999999979, 'y2': 464.0}
{'x1': 202.0, 'x2': 344.0, 'y1': 0.0, 'y2': 477.0} {'x1': 221.999872, 'x2': 348.999936, 'y1': 6.0001279999999895, 'y2': 484.00025600000004}
{'x1': 202.0, 'x2': 346.0, 'y1': 0.0, 'y2': 477.0} {'x1': 208.0, 'x2': 352.0, 'y1': 9.000191999999998, 'y2': 481.00019199999997}
{'x1': 202.0, 'x2': 346.0, 'y1': 0.0, 'y2': 477.0} {'x1': 219.00032, 'x2': 349.00019199999997, 'y1': 7.0000639999999805, 'y2': 474.99980800000003}
{'x1': 202.0, 'x2': 346.0, 'y1': 0.0, 'y2': 477.0} {'x1': 218.00012799999996, 'x2': 348.999936, 'y1': 8.0, 'y2': 470.000128}
{'x1': 201.0, 'x2': 348.0, 'y1': 0.0, 'y2': 477.0} {'x1': 219.99974400000002, 'x2': 352.999936, 'y1': 5.999871999999982, 'y2': 483.000064}
{'x1': 201.0, 'x2': 350.0, 'y1': 0.0, 'y2': 477.0} {'x1': 201.00019200000003, 'x2': 355.000064, 'y1': 7.000064000000009, 'y2': 483.00032}
{'x1': 201.0, 'x2': 350.0, 'y1': 0.0, 'y2': 477.0} {'x1': 217.99987200000004, 'x2': 351.000064, 'y1': 4.000255999999979, 'y2': 472.0}
{'x1': 201.0, 'x2': 350.0, 'y1': 0.0, 'y2': 477.0} {'x1': 216.00000000000003, 'x2': 352.99993600000005, 'y1': 4.999935999999991, 'y2': 475.000064}
{'x1': 200.0, 'x2': 352.0, 'y1': 0.0, 'y2': 477.0} {'x1': 212.99993600000002, 'x2': 356.0, 'y1': 6.0001279999999895, 'y2': 486.000128}
{'x1': 200.0, 'x2': 353.0, 'y1': 0.0, 'y2': 477.0} {'x1': 204.0, 'x2': 357.999872, 'y1': 4.999935999999991, 'y2': 482.000128}
{'x1': 200.0, 'x2': 353.0, 'y1': 0.0, 'y2': 477.0} {'x1': 213.99987200000004, 'x2': 355.000064, 'y1': -0.00025600000000736145, 'y2': 478.99980800000003}
{'x1': 200.0, 'x2': 353.0, 'y1': 0.0, 'y2': 477.0} {'x1': 217.00019200000003, 'x2': 355.000064, 'y1': 9.99987200000001, 'y2': 475.99974399999996}
{'x1': 199.0, 'x2': 355.0, 'y1': 0.0, 'y2': 477.0} {'x1': 207.00006399999998, 'x2': 360.0, 'y1': 5.9998720000000105, 'y2': 486.99980800000003}
{'x1': 199.0, 'x2': 357.0, 'y1': 0.0, 'y2': 477.0} {'x1': 211.99974400000002, 'x2': 360.999936, 'y1': 5.000192000000027, 'y2': 480.0}
{'x1': 199.0, 'x2': 357.0, 'y1': 0.0, 'y2': 477.0} {'x1': 213.00019200000003, 'x2': 359.000064, 'y1': 0.00025600000000736145, 'y2': 474.000128}
{'x1': 199.0, 'x2': 357.0, 'y1': 0.0, 'y2': 477.0} {'x1': 213.99987199999998, 'x2': 360.99968, 'y1': 6.0001279999999895, 'y2': 475.00032}
{'x1': 199.0, 'x2': 359.0, 'y1': 0.0, 'y2': 477.0} {'x1': 208.0, 'x2': 364.00025600000004, 'y1': 5.000191999999998, 'y2': 485.00019199999997}
{'x1': 198.0, 'x2': 361.0, 'y1': 0.0, 'y2': 477.0} {'x1': 205.00019200000003, 'x2': 365.000192, 'y1': 4.0, 'y2': 483.000064}
{'x1': 198.0, 'x2': 361.0, 'y1': 0.0, 'y2': 477.0} {'x1': 212.99968, 'x2': 361.999872, 'y1': -0.00025600000000736145, 'y2': 478.99980800000003}
{'x1': 198.0, 'x2': 361.0, 'y1': 0.0, 'y2': 477.0} {'x1': 212.99968, 'x2': 361.999872, 'y1': 3.9997439999999926, 'y2': 474.99980800000003}
{'x1': 198.0, 'x2': 363.0, 'y1': 0.0, 'y2': 477.0} {'x1': 208.99968, 'x2': 365.999872, 'y1': 7.000064000000009, 'y2': 483.00032}
{'x1': 198.0, 'x2': 364.0, 'y1': 0.0, 'y2': 477.0} {'x1': 205.99987199999998, 'x2': 368.99968, 'y1': 0.9996799999999837, 'y2': 486.99980800000003}
{'x1': 198.0, 'x2': 364.0, 'y1': 0.0, 'y2': 477.0} {'x1': 208.999936, 'x2': 368.999936, 'y1': -0.00025600000000736145, 'y2': 478.99980800000003}
{'x1': 198.0, 'x2': 364.0, 'y1': 0.0, 'y2': 477.0} {'x1': 212.0, 'x2': 365.999872, 'y1': 5.000191999999998, 'y2': 469.00019199999997}
{'x1': 197.0, 'x2': 366.0, 'y1': 0.0, 'y2': 477.0} {'x1': 213.00019199999997, 'x2': 368.0, 'y1': 7.000064000000009, 'y2': 478.000128}
{'x1': 197.0, 'x2': 368.0, 'y1': 0.0, 'y2': 477.0} {'x1': 204.000256, 'x2': 373.00019199999997, 'y1': 0.9996799999999837, 'y2': 486.99980800000003}
{'x1': 197.0, 'x2': 368.0, 'y1': 0.0, 'y2': 477.0} {'x1': 202.00012800000002, 'x2': 372.0, 'y1': 0.0, 'y2': 480.0}
{'x1': 197.0, 'x2': 368.0, 'y1': 0.0, 'y2': 477.0} {'x1': 208.0, 'x2': 373.00019199999997, 'y1': 4.0, 'y2': 477.999872}
{'x1': 197.0, 'x2': 370.0, 'y1': 0.0, 'y2': 477.0} {'x1': 210.99980799999997, 'x2': 370.999808, 'y1': 6.999808000000002, 'y2': 478.99980800000003}
{'x1': 197.0, 'x2': 372.0, 'y1': 1.0, 'y2': 477.0} {'x1': 202.00012800000002, 'x2': 375.00032, 'y1': 4.000255999999979, 'y2': 488.0}
{'x1': 197.0, 'x2': 372.0, 'y1': 1.0, 'y2': 477.0} {'x1': 197.00019200000003, 'x2': 375.000064, 'y1': 2.0001279999999895, 'y2': 481.00019199999997}
{'x1': 197.0, 'x2': 372.0, 'y1': 1.0, 'y2': 477.0} {'x1': 206.000128, 'x2': 375.00006399999995, 'y1': 4.999935999999991, 'y2': 476.999936}
{'x1': 196.0, 'x2': 373.0, 'y1': 1.0, 'y2': 476.0} {'x1': 201.99987199999998, 'x2': 377.999872, 'y1': 9.999871999999982, 'y2': 479.000064}
{'x1': 196.0, 'x2': 375.0, 'y1': 2.0, 'y2': 476.0} {'x1': 200.0, 'x2': 374.000128, 'y1': 4.999935999999991, 'y2': 485.999872}
{'x1': 196.0, 'x2': 375.0, 'y1': 2.0, 'y2': 476.0} {'x1': 196.00025600000004, 'x2': 376.0, 'y1': 0.00025600000000736145, 'y2': 472.00025600000004}
{'x1': 196.0, 'x2': 375.0, 'y1': 2.0, 'y2': 476.0} {'x1': 204.0, 'x2': 373.999872, 'y1': 7.999743999999993, 'y2': 479.99974399999996}
{'x1': 196.0, 'x2': 377.0, 'y1': 2.0, 'y2': 476.0} {'x1': 199.000064, 'x2': 376.999936, 'y1': 9.000191999999998, 'y2': 481.00019199999997}
{'x1': 196.0, 'x2': 378.0, 'y1': 3.0, 'y2': 476.0} {'x1': 194.999808, 'x2': 377.999872, 'y1': 10.00012799999999, 'y2': 482.000128}
{'x1': 196.0, 'x2': 378.0, 'y1': 3.0, 'y2': 476.0} {'x1': 195.99974400000002, 'x2': 376.999936, 'y1': 5.000191999999998, 'y2': 472.99993600000005}
{'x1': 196.0, 'x2': 378.0, 'y1': 3.0, 'y2': 476.0} {'x1': 199.000064, 'x2': 376.999936, 'y1': 8.0, 'y2': 486.000128}
{'x1': 196.0, 'x2': 380.0, 'y1': 3.0, 'y2': 476.0} {'x1': 194.00012800000002, 'x2': 378.000128, 'y1': 11.999743999999993, 'y2': 482.99980800000003}
{'x1': 195.0, 'x2': 381.0, 'y1': 4.0, 'y2': 476.0} {'x1': 196.0, 'x2': 381.999872, 'y1': 12.000255999999979, 'y2': 480.0}
{'x1': 195.0, 'x2': 381.0, 'y1': 4.0, 'y2': 476.0} {'x1': 195.00032, 'x2': 382.000128, 'y1': 4.000255999999979, 'y2': 472.0}
{'x1': 195.0, 'x2': 381.0, 'y1': 4.0, 'y2': 476.0} {'x1': 199.000064, 'x2': 378.999808, 'y1': 6.999808000000002, 'y2': 480.99968}
{'x1': 195.0, 'x2': 383.0, 'y1': 4.0, 'y2': 476.0} {'x1': 196.000256, 'x2': 381.00019199999997, 'y1': 10.000128000000018, 'y2': 484.0}
{'x1': 194.0, 'x2': 384.0, 'y1': 5.0, 'y2': 476.0} {'x1': 194.000128, 'x2': 385.00019199999997, 'y1': 14.999808000000002, 'y2': 477.999872}
{'x1': 194.0, 'x2': 384.0, 'y1': 5.0, 'y2': 476.0} {'x1': 195.000064, 'x2': 384.000256, 'y1': 13.99987200000001, 'y2': 469.999872}
{'x1': 194.0, 'x2': 384.0, 'y1': 5.0, 'y2': 476.0} {'x1': 196.000256, 'x2': 381.00019199999997, 'y1': 7.000064000000009, 'y2': 481.999872}
{'x1': 193.0, 'x2': 386.0, 'y1': 5.0, 'y2': 476.0} {'x1': 191.000064, 'x2': 383.000064, 'y1': 11.000064000000009, 'y2': 484.999936}
{'x1': 192.0, 'x2': 387.0, 'y1': 6.0, 'y2': 476.0} {'x1': 192.999936, 'x2': 390.00012799999996, 'y1': 13.99987200000001, 'y2': 471.99974399999996}
{'x1': 192.0, 'x2': 387.0, 'y1': 6.0, 'y2': 476.0} {'x1': 193.99987200000004, 'x2': 389.999616, 'y1': 16.000256000000007, 'y2': 474.000128}
{'x1': 192.0, 'x2': 387.0, 'y1': 6.0, 'y2': 476.0} {'x1': 195.00006399999998, 'x2': 388.0, 'y1': 9.999871999999982, 'y2': 488.0}
{'x1': 192.0, 'x2': 388.0, 'y1': 7.0, 'y2': 476.0} {'x1': 190.00012800000002, 'x2': 387.00032, 'y1': 13.000191999999998, 'y2': 484.00025600000004}
{'x1': 191.0, 'x2': 390.0, 'y1': 7.0, 'y2': 476.0} {'x1': 192.00025600000004, 'x2': 394.000128, 'y1': 15.00006399999998, 'y2': 468.00025600000004}
{'x1': 191.0, 'x2': 390.0, 'y1': 7.0, 'y2': 476.0} {'x1': 191.99974400000002, 'x2': 391.999744, 'y1': 13.99987200000001, 'y2': 478.99980800000003}
{'x1': 191.0, 'x2': 390.0, 'y1': 7.0, 'y2': 476.0} {'x1': 195.000064, 'x2': 389.99987200000004, 'y1': 9.99987200000001, 'y2': 484.99968}
{'x1': 190.0, 'x2': 391.0, 'y1': 8.0, 'y2': 476.0} {'x1': 191.000064, 'x2': 388.000256, 'y1': 12.999679999999984, 'y2': 481.999872}
{'x1': 189.0, 'x2': 392.0, 'y1': 8.0, 'y2': 476.0} {'x1': 189.999872, 'x2': 396.99993600000005, 'y1': 18.999808, 'y2': 468.99968}
{'x1': 189.0, 'x2': 392.0, 'y1': 8.0, 'y2': 476.0} {'x1': 189.99987200000004, 'x2': 395.000064, 'y1': 17.000192, 'y2': 480.00025600000004}
{'x1': 189.0, 'x2': 392.0, 'y1': 8.0, 'y2': 476.0} {'x1': 192.999936, 'x2': 390.00012799999996, 'y1': 6.0001279999999895, 'y2': 500.00025600000004}
{'x1': 188.0, 'x2': 393.0, 'y1': 9.0, 'y2': 476.0} {'x1': 193.999872, 'x2': 394.99980800000003, 'y1': 13.999871999999982, 'y2': 484.0}
{'x1': 187.0, 'x2': 395.0, 'y1': 10.0, 'y2': 475.0} {'x1': 188.00000000000003, 'x2': 396.99993600000005, 'y1': 20.0, 'y2': 461.999872}
{'x1': 187.0, 'x2': 395.0, 'y1': 10.0, 'y2': 475.0} {'x1': 186.99980800000003, 'x2': 396.99968, 'y1': 18.00012799999999, 'y2': 474.000128}
{'x1': 187.0, 'x2': 395.0, 'y1': 10.0, 'y2': 475.0} {'x1': 188.99968, 'x2': 394.99980800000003, 'y1': 9.99987200000001, 'y2': 484.99968}
{'x1': 186.0, 'x2': 396.0, 'y1': 10.0, 'y2': 475.0} {'x1': 190.999808, 'x2': 397.999872, 'y1': 13.000191999999998, 'y2': 486.000128}
{'x1': 186.0, 'x2': 397.0, 'y1': 11.0, 'y2': 475.0} {'x1': 185.999872, 'x2': 400.99993600000005, 'y1': 16.0, 'y2': 464.0}
{'x1': 186.0, 'x2': 397.0, 'y1': 11.0, 'y2': 475.0} {'x1': 186.00012800000002, 'x2': 400.00025600000004, 'y1': 16.999679999999984, 'y2': 477.999872}
{'x1': 186.0, 'x2': 397.0, 'y1': 11.0, 'y2': 475.0} {'x1': 187.000064, 'x2': 397.99987200000004, 'y1': 11.00006399999998, 'y2': 488.00025600000004}
{'x1': 185.0, 'x2': 398.0, 'y1': 12.0, 'y2': 475.0} {'x1': 190.00012800000002, 'x2': 401.999872, 'y1': 11.999743999999993, 'y2': 482.99980800000003}
{'x1': 184.0, 'x2': 399.0, 'y1': 12.0, 'y2': 475.0} {'x1': 185.00019200000003, 'x2': 403.000064, 'y1': 15.999743999999993, 'y2': 462.99980800000003}
{'x1': 184.0, 'x2': 399.0, 'y1': 12.0, 'y2': 475.0} {'x1': 183.000064, 'x2': 401.99987200000004, 'y1': 18.999808, 'y2': 480.99993600000005}
{'x1': 184.0, 'x2': 399.0, 'y1': 12.0, 'y2': 475.0} {'x1': 184.00000000000003, 'x2': 400.99993600000005, 'y1': 11.999744000000021, 'y2': 488.0}
{'x1': 184.0, 'x2': 400.0, 'y1': 13.0, 'y2': 475.0} {'x1': 186.00012800000002, 'x2': 402.000128, 'y1': 9.000191999999998, 'y2': 483.00006399999995}
{'x1': 183.0, 'x2': 401.0, 'y1': 14.0, 'y2': 474.0} {'x1': 184.0, 'x2': 406.000128, 'y1': 19.00006400000001, 'y2': 466.000128}
{'x1': 183.0, 'x2': 401.0, 'y1': 14.0, 'y2': 474.0} {'x1': 182.00012800000002, 'x2': 404.00025600000004, 'y1': 20.000256000000007, 'y2': 477.00019199999997}
{'x1': 183.0, 'x2': 401.0, 'y1': 14.0, 'y2': 474.0} {'x1': 182.99980799999997, 'x2': 398.999808, 'y1': 9.000191999999998, 'y2': 506.000128}
{'x1': 182.0, 'x2': 402.0, 'y1': 14.0, 'y2': 474.0} {'x1': 183.999744, 'x2': 406.99980800000003, 'y1': 8.000256000000007, 'y2': 482.000128}
